,Completed
720575940632934751,True
720575940632940335,True
720575940632944851,True
720575940632950831,True
720575940632954925,True
720575940632958946,True
720575940632961164,True
720575940632964423,True
720575940632969567,True
720575940632973383,True
720575940632977292,True
720575940632980132,True
720575940632984749,True
720575940632988351,True
720575940632991935,True
720575940632996307,True
720575940632999578,True
720575940633003053,True
720575940633006367,True
720575940633009121,True
720575940633012620,True
720575940633015213,True
720575940633021338,True
720575940633026980,True
720575940633030611,True
720575940633035079,True
720575940633039687,True
720575940633042989,True
720575940633050334,True
720575940633053521,True
720575940633057943,True
720575940633062335,True
720575940633067807,True
720575940633072711,True
720575940633077421,True
720575940633079763,True
720575940633084499,True
720575940633088979,True
720575940633092492,True
720575940633094681,True
720575940633100575,True
720575940633104045,True
720575940633109063,True
720575940633116095,True
720575940633118637,True
720575940633122972,True
720575940633126983,True
720575940633130592,True
720575940633135697,True
720575940633138330,True
720575940633142682,True
720575940633146705,True
720575940633149357,True
720575940633155226,True
720575940633159891,True
720575940633163437,True
720575940633165907,True
720575940633168548,True
720575940633170969,True
720575940633174242,True
720575940633177696,True
720575940633182035,True
720575940633184813,True
720575940633188121,True
720575940633190847,True
720575940633192930,True
720575940633195079,True
720575940633197639,True
720575940633199756,True
720575940633202479,True
720575940633206476,True
720575940633207777,True
720575940633210975,True
720575940633213591,True
720575940633215405,True
720575940633219399,True
720575940633222099,True
720575940633223844,True
720575940633226321,True
720575940633228103,True
720575940633232548,True
720575940633235551,True
720575940633240367,True
720575940633243949,True
720575940633246931,True
720575940633251665,True
720575940633254737,True
720575940633258925,True
720575940633263308,True
720575940633267876,True
720575940633275874,True
720575940633279827,True
720575940633284383,True
720575940633288032,True
720575940633292461,True
720575940633295052,True
720575940633299155,True
720575940633301183,True
720575940633305425,True
720575940633310675,True
720575940633314129,True
720575940633317713,True
720575940633322065,True
720575940633326244,True
720575940633330111,True
720575940633335123,True
720575940633338316,True
720575940633341523,True
720575940633345567,True
720575940633350943,True
720575940633353809,True
720575940633356883,True
720575940633360595,True
720575940633364947,True
720575940633366995,True
720575940633370649,True
720575940633373176,True
720575940633377484,True
720575940633382611,True
720575940633387309,True
720575940633392083,True
720575940633395999,True
720575940633398123,True
720575940633403167,True
720575940633411373,True
720575940633416604,True
720575940633422675,True
720575940633427923,True
720575940633430112,True
720575940633437357,True
720575940633439917,True
720575940633444179,True
720575940633448147,True
720575940633452575,True
720575940633457050,True
720575940633462829,True
720575940633471583,True
720575940633475991,True
720575940633479628,True
720575940633484717,True
720575940633488979,True
720575940633495597,True
720575940633497826,True
720575940633501326,True
720575940633506079,True
720575940633510611,True
720575940633515603,True
720575940633519514,True
720575940633523351,True
720575940633528801,True
720575940633533900,True
720575940633539103,True
720575940633543531,True
720575940633548188,True
720575940633552028,True
720575940633554636,True
720575940633558753,True
720575940633562078,True
720575940633566690,True
720575940633569709,True
720575940633572250,True
720575940633575575,True
720575940633580384,True
720575940633583820,True
720575940633587937,True
720575940633590957,True
720575940633595053,True
720575940633600225,True
720575940633604691,True
720575940633609133,True
720575940633612698,True
720575940633615405,True
720575940633620132,True
720575940633624974,True
720575940633628580,True
720575940633634785,True
720575940633641568,True
720575940633645011,True
720575940633651351,True
720575940633656255,True
720575940633660333,True
720575940633664281,True
720575940633668031,True
720575940633671469,True
720575940633676479,True
720575940633682574,True
720575940633686520,True
720575940633690451,True
720575940633696096,True
720575940633699245,True
720575940633704287,True
720575940633710105,True
720575940633714899,True
720575940633717856,True
720575940633723362,True
720575940633726303,True
720575940633730329,True
720575940633734366,True
720575940633737133,True
720575940633743796,True
720575940633748706,True
720575940633754292,True
720575940633760607,True
720575940633763411,True
720575940633767332,True
720575940633771256,True
720575940633774187,True
720575940633779117,True
720575940633781805,True
720575940633786007,True
720575940633788768,True
720575940633791935,True
720575940633797933,True
720575940633802210,True
720575940633806163,True
720575940633808665,True
720575940633812366,True
720575940633816601,True
720575940633822690,True
720575940633827935,True
720575940633831264,True
720575940633834579,True
720575940633838361,True
720575940633842062,True
720575940633848312,True
720575940633851731,True
720575940633856863,True
720575940633860494,True
720575940633867603,True
720575940633873433,True
720575940633878623,True
720575940633884205,True
720575940633887955,True
720575940633892435,True
720575940633895566,True
720575940633901869,True
720575940633905325,True
720575940633909600,True
720575940633914263,True
720575940633916717,True
720575940633921453,True
720575940633925788,True
720575940633931150,True
720575940633937581,True
720575940633940761,True
720575940633946720,True
720575940633953434,True
720575940633959379,True
720575940633965724,True
720575940633973529,True
720575940633978266,True
720575940633982675,True
720575940633987228,True
720575940633990812,True
720575940633995181,True
720575940633999129,True
720575940634005203,True
720575940634013410,True
720575940634017619,True
720575940634024599,True
720575940634027383,True
720575940634035411,True
720575940634040312,True
720575940634048723,True
720575940634057976,True
720575940634067937,True
720575940634074047,True
720575940634081655,True
720575940634087393,True
720575940634092442,True
720575940634100335,True
720575940634107292,True
720575940634113687,True
720575940634121055,True
720575940634126949,True
720575940634132636,True
720575940634140011,True
720575940634144703,True
720575940634153497,True
720575940634161634,True
720575940634167777,True
720575940634173153,True
720575940634181020,True
720575940634185626,True
720575940634189463,True
720575940634197172,True
720575940634201195,True
720575940634207087,True
720575940634211097,True
720575940634216217,True
720575940634221593,True
720575940634224609,True
720575940634230809,True
720575940634233811,True
720575940634238143,True
720575940634243283,True
720575940634248559,True
720575940634255516,True
720575940634257945,True
720575940634262297,True
720575940634270388,True
720575940634280092,True
720575940634284686,True
720575940634289377,True
720575940634294111,True
720575940634300385,True
720575940634305747,True
720575940634310763,True
720575940634317724,True
720575940634322583,True
720575940634329811,True
720575940634333338,True
720575940634340066,True
720575940634346382,True
720575940634350035,True
720575940634354844,True
720575940634358428,True
720575940634362835,True
720575940634369643,True
720575940634375068,True
720575940634382328,True
720575940634388622,True
720575940634396385,True
720575940634402411,True
720575940634412468,True
720575940634417433,True
720575940634424056,True
720575940634428256,True
720575940634431644,True
720575940634437020,True
720575940634442091,True
720575940634451169,True
720575940634455522,True
720575940634460385,True
720575940634467064,True
720575940634475033,True
720575940634482783,True
720575940634489592,True
720575940634498167,True
720575940634503449,True
720575940634510231,True
720575940634520033,True
720575940634525153,True
720575940634530530,True
720575940634537953,True
720575940634545400,True
720575940634551522,True
720575940634558489,True
720575940634569579,True
720575940634575711,True
720575940634580331,True
720575940634585975,True
720575940634592412,True
720575940634599269,True
720575940634603711,True
720575940634607711,True
720575940634612705,True
720575940634616687,True
720575940634622103,True
720575940634627353,True
720575940634632078,True
720575940634636514,True
720575940634640023,True
720575940634645600,True
720575940634652523,True
720575940634658785,True
720575940634664674,True
720575940634667371,True
720575940634675045,True
720575940634678635,True
720575940634682593,True
720575940634687769,True
720575940634691553,True
720575940634696161,True
720575940634701407,True
720575940634706424,True
720575940634710629,True
720575940634717153,True
720575940634722400,True
720575940634727359,True
720575940634731631,True
720575940634736535,True
720575940634743544,True
720575940634750871,True
720575940634757345,True
720575940634761208,True
720575940634768063,True
720575940634775706,True
720575940634781631,True
720575940634787097,True
720575940634791575,True
720575940634797212,True
720575940634804159,True
720575940634809455,True
720575940634815327,True
720575940634820799,True
720575940634826095,True
720575940634832028,True
720575940634838172,True
720575940634840767,True
720575940634845295,True
720575940634851952,True
720575940634860143,True
720575940634867342,True
720575940634871950,True
720575940634879130,True
720575940634885015,True
720575940634890175,True
720575940634896023,True
720575940634900847,True
720575940634904677,True
720575940634909807,True
720575940634914411,True
720575940634919066,True
720575940634924444,True
720575940634934170,True
720575940634939417,True
720575940634943344,True
720575940634948088,True
720575940634952184,True
720575940634956399,True
720575940634961815,True
720575940634964984,True
720575940634971071,True
720575940634976668,True
720575940634984372,True
720575940634990271,True
720575940634995960,True
720575940635000215,True
720575940635004271,True
720575940635009376,True
720575940635015615,True
720575940635020698,True
720575940635025765,True
720575940635030207,True
720575940635034360,True
720575940635041305,True
720575940635047319,True
720575940635051871,True
720575940635058612,True
720575940635065625,True
720575940635069209,True
720575940635073431,True
720575940635076633,True
720575940635081464,True
720575940635085919,True
720575940635090201,True
720575940635094809,True
720575940635098522,True
720575940635103001,True
720575940635109983,True
720575940635113151,True
720575940635116383,True
720575940635119967,True
720575940635124063,True
720575940635127964,True
720575940635134576,True
720575940635137643,True
720575940635141999,True
720575940635144555,True
720575940635147164,True
720575940635151641,True
720575940635155351,True
720575940635159136,True
720575940635164011,True
720575940635169888,True
720575940635172003,True
720575940635175263,True
720575940635177891,True
720575940635182746,True
720575940635185588,True
720575940635189658,True
720575940635195799,True
720575940635201643,True
720575940635205783,True
720575940635209367,True
720575940635212280,True
720575940635217144,True
720575940635223152,True
720575940635227034,True
720575940635231071,True
720575940635234400,True
720575940635239075,True
720575940635243127,True
720575940635247267,True
720575940635252109,True
720575940635257495,True
720575940635263156,True
720575940635269983,True
720575940635273623,True
720575940635278015,True
720575940635283808,True
720575940635288474,True
720575940635294309,True
720575940635300448,True
720575940635307375,True
720575940635310743,True
720575940635315391,True
720575940635323290,True
720575940635329180,True
720575940635335319,True
720575940635339406,True
720575940635344751,True
720575940635351288,True
720575940635356316,True
720575940635362716,True
720575940635367520,True
720575940635371405,True
720575940635374231,True
720575940635383147,True
720575940635388783,True
720575940635395429,True
720575940635404896,True
720575940635410356,True
720575940635415664,True
720575940635422862,True
720575940635434943,True
720575940635442583,True
720575940635449184,True
720575940635452664,True
720575940635458040,True
720575940635461550,True
720575940635465573,True
720575940635469919,True
720575940635473760,True
720575940635479950,True
720575940635487845,True
720575940635491758,True
720575940635497311,True
720575940635501560,True
720575940635507960,True
720575940635513023,True
720575940635517024,True
720575940635522911,True
720575940635528696,True
720575940635534231,True
720575940635537271,True
720575940635541143,True
720575940635545310,True
720575940635552111,True
720575940635555246,True
720575940635559092,True
720575940635562420,True
720575940635565978,True
720575940635570879,True
720575940635576160,True
720575940635582303,True
720575940635586405,True
720575940635590136,True
720575940635593358,True
720575940635600247,True
720575940635605399,True
720575940635609012,True
720575940635615156,True
720575940635621783,True
720575940635625652,True
720575940635629748,True
720575940635633271,True
720575940635637422,True
720575940635642775,True
720575940635648760,True
720575940635653812,True
720575940635659748,True
720575940635664279,True
720575940635667813,True
720575940635671470,True
720575940635675767,True
720575940635680363,True
720575940635684762,True
720575940635689370,True
720575940635693919,True
720575940635696120,True
720575940635699807,True
720575940635702935,True
720575940635706548,True
720575940635712119,True
720575940635716191,True
720575940635722597,True
720575940635727864,True
720575940635735407,True
720575940635739743,True
720575940635744879,True
720575940635748344,True
720575940635754091,True
720575940635757978,True
720575940635761332,True
720575940635767642,True
720575940635771828,True
720575940635778970,True
720575940635788607,True
720575940635791295,True
720575940635798008,True
720575940635803822,True
720575940635812959,True
720575940635819256,True
720575940635825144,True
720575940635833791,True
720575940635839077,True
720575940635844762,True
720575940635849908,True
720575940635853796,True
720575940635859813,True
720575940635864511,True
720575940635869082,True
720575940635873904,True
720575940635878042,True
720575940635883674,True
720575940635887593,True
720575940635891802,True
720575940635898266,True
720575940635902047,True
720575940635907179,True
720575940635911416,True
720575940635917722,True
720575940635925855,True
720575940635930231,True
720575940635936351,True
720575940635943834,True
720575940635948143,True
720575940635953343,True
720575940635957183,True
720575940635960730,True
720575940635966143,True
720575940635970190,True
720575940635977626,True
720575940635983002,True
720575940635989390,True
720575940635996015,True
720575940636004975,True
720575940636014175,True
720575940636020122,True
720575940636024415,True
720575940636030185,True
720575940636037006,True
720575940636044912,True
720575940636052080,True
720575940636058987,True
720575940636065716,True
720575940636070392,True
720575940636075444,True
720575940636081144,True
720575940636088056,True
720575940636095599,True
720575940636104628,True
720575940636109675,True
720575940636112747,True
720575940636117359,True
720575940636124015,True
720575940636131439,True
720575940636137335,True
720575940636144752,True
720575940636151220,True
720575940636154223,True
720575940636158059,True
720575940636162143,True
720575940636167604,True
720575940636177515,True
720575940636186736,True
720575940636193204,True
720575940636201061,True
720575940636208888,True
720575940636216553,True
720575940636224142,True
720575940636229483,True
720575940636235444,True
720575940636241912,True
720575940636247273,True
720575940636253550,True
720575940636261488,True
720575940636267950,True
720575940636273294,True
720575940636280683,True
720575940636288887,True
720575940636294263,True
720575940636302143,True
720575940636306751,True
720575940636311408,True
720575940636318350,True
720575940636324856,True
720575940636332143,True
720575940636339567,True
720575940636344824,True
720575940636348408,True
720575940636351863,True
720575940636359023,True
720575940636365454,True
720575940636370665,True
720575940636376804,True
720575940636381673,True
720575940636384887,True
720575940636392567,True
720575940636408165,True
720575940636415966,True
720575940636422767,True
720575940636433656,True
720575940636441310,True
720575940636448375,True
720575940636459887,True
720575940636467575,True
720575940636474798,True
720575940636481513,True
720575940636487054,True
720575940636490894,True
720575940636497332,True
720575940636502383,True
720575940636508517,True
720575940636515429,True
720575940636521562,True
720575940636524280,True
720575940636528959,True
720575940636533574,True
720575940636536951,True
720575940636542565,True
720575940636553306,True
720575940636557796,True
720575940636562916,True
720575940636568494,True
720575940636572016,True
720575940636575662,True
720575940636583269,True
720575940636588655,True
720575940636593550,True
720575940636599182,True
720575940636604814,True
720575940636609343,True
720575940636615160,True
720575940636622734,True
720575940636627960,True
720575940636636486,True
720575940636643214,True
720575940636648590,True
720575940636652792,True
720575940636656997,True
720575940636662885,True
720575940636670583,True
720575940636679989,True
720575940636686170,True
720575940636690544,True
720575940636698286,True
720575940636705502,True
720575940636711566,True
720575940636718704,True
720575940636726117,True
720575940636733029,True
720575940636737934,True
720575940636747639,True
720575940636757476,True
720575940636762766,True
720575940636771758,True
720575940636776590,True
720575940636783727,True
720575940636790158,True
720575940636795790,True
720575940636803418,True
720575940636808805,True
720575940636815727,True
720575940636822069,True
720575940636829582,True
720575940636835695,True
720575940636841023,True
720575940636844974,True
720575940636855871,True
720575940636864869,True
720575940636869262,True
720575940636877175,True
720575940636881271,True
720575940636885871,True
720575940636888639,True
720575940636894638,True
720575940636898281,True
720575940636903750,True
720575940636912986,True
720575940636917349,True
720575940636923199,True
720575940636930190,True
720575940636935390,True
720575940636941998,True
720575940636945253,True
720575940636955199,True
720575940636961758,True
720575940636966519,True
720575940636975471,True
720575940636982446,True
720575940636989070,True
720575940636992174,True
720575940636999401,True
720575940637005390,True
720575940637015694,True
720575940637023966,True
720575940637030007,True
720575940637035918,True
720575940637041118,True
720575940637046903,True
720575940637052900,True
720575940637060270,True
720575940637066352,True
720575940637072350,True
720575940637079667,True
720575940637086576,True
720575940637090927,True
720575940637096805,True
720575940637101413,True
720575940637107312,True
720575940637114334,True
720575940637122111,True
720575940637130985,True
720575940637142837,True
720575940637148479,True
720575940637154661,True
720575940637164151,True
720575940637169636,True
720575940637176895,True
720575940637182821,True
720575940637188836,True
720575940637196389,True
720575940637203389,True
720575940637209975,True
720575940637218672,True
720575940637223221,True
720575940637228206,True
720575940637232730,True
720575940637238373,True
720575940637243767,True
720575940637250661,True
720575940637256245,True
720575940637262143,True
720575940637270086,True
720575940637277117,True
720575940637281125,True
720575940637288782,True
720575940637292400,True
720575940637297765,True
720575940637303408,True
720575940637308016,True
720575940637314405,True
720575940637317951,True
720575940637321847,True
720575940637327686,True
720575940637333214,True
720575940637341582,True
720575940637350470,True
720575940637355497,True
720575940637363519,True
720575940637369653,True
720575940637374527,True
720575940637379550,True
720575940637387376,True
720575940637394851,True
720575940637400165,True
720575940637406942,True
720575940637412841,True
720575940637419120,True
720575940637429934,True
720575940637435504,True
720575940637440489,True
720575940637446622,True
720575940637453486,True
720575940637459546,True
720575940637464205,True
720575940637471677,True
720575940637477439,True
720575940637485939,True
720575940637492702,True
720575940637498469,True
720575940637505966,True
720575940637509958,True
720575940637513390,True
720575940637521037,True
720575940637526845,True
720575940637531620,True
720575940637536101,True
720575940637541773,True
720575940637545869,True
720575940637554062,True
720575940637559155,True
720575940637566686,True
720575940637572324,True
720575940637578893,True
720575940637584755,True
720575940637591622,True
720575940637596126,True
720575940637603952,True
720575940637610352,True
720575940637612718,True
720575940637618254,True
720575940637621360,True
720575940637627206,True
720575940637631333,True
720575940637636270,True
720575940637643109,True
720575940637645936,True
720575940637649806,True
720575940637652702,True
720575940637659749,True
720575940637662894,True
720575940637666734,True
720575940637673950,True
720575940637678426,True
720575940637682573,True
720575940637687408,True
720575940637690798,True
720575940637698478,True
720575940637702234,True
720575940637711438,True
720575940637718598,True
720575940637726810,True
720575940637731817,True
720575940637739888,True
720575940637745264,True
720575940637748669,True
720575940637754286,True
720575940637759029,True
720575940637763135,True
720575940637769542,True
720575940637775582,True
720575940637784548,True
720575940637790013,True
720575940637794672,True
720575940637804144,True
720575940637810239,True
720575940637817670,True
720575940637824575,True
720575940637832110,True
720575940637835610,True
720575940637841520,True
720575940637846618,True
720575940637851069,True
720575940637857648,True
720575940637862726,True
720575940637869284,True
720575940637876080,True
720575940637883776,True
720575940637893609,True
720575940637901731,True
720575940637908131,True
720575940637918042,True
720575940637923647,True
720575940637932766,True
720575940637937498,True
720575940637943920,True
720575940637949503,True
720575940637954886,True
720575940637964521,True
720575940637970921,True
720575940637976688,True
720575940637982552,True
720575940637989978,True
720575940637994941,True
720575940638004457,True
720575940638009919,True
720575940638017862,True
720575940638023024,True
720575940638029796,True
720575940638038342,True
720575940638044250,True
720575940638051696,True
720575940638054719,True
720575940638060378,True
720575940638065571,True
720575940638070505,True
720575940638075967,True
720575940638082163,True
720575940638088026,True
720575940638094569,True
720575940638098851,True
720575940638104036,True
720575940638111716,True
720575940638116723,True
720575940638122718,True
720575940638126448,True
720575940638132799,True
720575940638136666,True
720575940638139738,True
720575940638145651,True
720575940638149865,True
720575940638155497,True
720575940638160617,True
720575940638164806,True
720575940638169917,True
720575940638177769,True
720575940638185048,True
720575940638192829,True
720575940638197070,True
720575940638201919,True
720575940638208627,True
720575940638214461,True
720575940638220378,True
720575940638226910,True
720575940638230505,True
720575940638238953,True
720575940638244580,True
720575940638248253,True
720575940638251590,True
720575940638254825,True
720575940638260452,True
720575940638267992,True
720575940638273513,True
720575940638280006,True
720575940638287219,True
720575940638294505,True
720575940638302592,True
720575940638309353,True
720575940638313449,True
720575940638320256,True
720575940638331226,True
720575940638333759,True
720575940638339773,True
720575940638345023,True
720575940638352803,True
720575940638361405,True
720575940638367933,True
720575940638376792,True
720575940638382682,True
720575940638391384,True
720575940638398278,True
720575940638404580,True
720575940638412928,True
720575940638420302,True
720575940638429786,True
720575940638434749,True
720575940638442328,True
720575940638447838,True
720575940638456798,True
720575940638462697,True
720575940638468184,True
720575940638473050,True
720575940638479844,True
720575940638483934,True
720575940638490458,True
720575940638493274,True
720575940638498000,True
720575940638507354,True
720575940638511332,True
720575940638518249,True
720575940638526278,True
720575940638535296,True
720575940638540989,True
720575940638545385,True
720575940638549732,True
720575940638558115,True
720575940638562394,True
720575940638567913,True
720575940638574936,True
720575940638581080,True
720575940638591320,True
720575940638594793,True
720575940638602842,True
720575940638608216,True
720575940638614244,True
720575940638620905,True
720575940638626532,True
720575940638632381,True
720575940638636120,True
720575940638639838,True
720575940638642654,True
720575940638647774,True
720575940638654141,True
720575940638663221,True
720575940638668878,True
720575940638675782,True
720575940638681203,True
720575940638685673,True
720575940638693604,True
720575940638699096,True
720575940638705280,True
720575940638713690,True
720575940638719807,True
720575940638723133,True
720575940638728420,True
720575940638733402,True
720575940638740058,True
720575940638746175,True
720575940638752838,True
720575940638762054,True
720575940638767450,True
720575940638771940,True
720575940638776227,True
720575940638782953,True
720575940638792611,True
720575940638800437,True
720575940638809065,True
720575940638815039,True
720575940638820217,True
720575940638828614,True
720575940638832949,True
720575940638837582,True
720575940638843462,True
720575940638848326,True
720575940638857168,True
720575940638863987,True
720575940638869557,True
720575940638877629,True
720575940638881699,True
720575940638887750,True
720575940638890559,True
720575940638895194,True
720575940638901875,True
720575940638907264,True
720575940638915674,True
720575940638923492,True
720575940638928191,True
720575940638933737,True
720575940638939994,True
720575940638948927,True
720575940638957801,True
720575940638962153,True
720575940638966947,True
720575940638974141,True
720575940638978136,True
720575940638983401,True
720575940638989375,True
720575940638994495,True
720575940639004032,True
720575940639012836,True
720575940639019753,True
720575940639022755,True
720575940639027290,True
720575940639030591,True
720575940639035364,True
720575940639040334,True
720575940639043418,True
720575940639048181,True
720575940639053375,True
720575940639055933,True
720575940639060925,True
720575940639065690,True
720575940639069493,True
720575940639072189,True
720575940639077283,True
720575940639081798,True
720575940639088361,True
720575940639094872,True
720575940639102015,True
720575940639110222,True
720575940639116733,True
720575940639122640,True
720575940639128646,True
720575940639135295,True
720575940639140341,True
720575940639146310,True
720575940639151935,True
720575940639156799,True
720575940639160920,True
720575940639164544,True
720575940639169152,True
720575940639172304,True
720575940639176681,True
720575940639182424,True
720575940639191012,True
720575940639195776,True
720575940639201443,True
720575940639205208,True
720575940639209149,True
720575940639214655,True
720575940639220541,True
720575940639225397,True
720575940639230948,True
720575940639236836,True
720575940639243573,True
720575940639249222,True
720575940639253813,True
720575940639265213,True
720575940639274574,True
720575940639279679,True
720575940639285493,True
720575940639291718,True
720575940639297408,True
720575940639308341,True
720575940639319622,True
720575940639329845,True
720575940639339829,True
720575940639345461,True
720575940639352134,True
720575940639357136,True
720575940639366470,True
720575940639374243,True
720575940639381838,True
720575940639385397,True
720575940639395416,True
720575940639399758,True
720575940639405683,True
720575940639409998,True
720575940639415248,True
720575940639421043,True
720575940639427637,True
720575940639434566,True
720575940639441653,True
720575940639448398,True
720575940639452750,True
720575940639458037,True
720575940639466045,True
720575940639471430,True
720575940639481021,True
720575940639486909,True
720575940639494232,True
720575940639497789,True
720575940639503448,True
720575940639508046,True
720575940639511504,True
720575940639519421,True
720575940639526901,True
720575940639534909,True
720575940639542691,True
720575940639549312,True
720575940639556467,True
720575940639564147,True
720575940639568445,True
720575940639575485,True
720575940639583285,True
720575940639591246,True
720575940639596507,True
720575940639604789,True
720575940639611381,True
720575940639618467,True
720575940639624320,True
720575940639630325,True
720575940639634304,True
720575940639644531,True
720575940639648573,True
720575940639652515,True
720575940639657013,True
720575940639661952,True
720575940639670131,True
720575940639680419,True
720575940639684413,True
720575940639686973,True
720575940639692251,True
720575940639696755,True
720575940639702094,True
720575940639710517,True
720575940639716285,True
720575940639723197,True
720575940639728984,True
720575940639736272,True
720575940639742067,True
720575940639748405,True
720575940639753013,True
720575940639757475,True
720575940639761981,True
720575940639768053,True
720575940639772787,True
720575940639777725,True
720575940639784563,True
720575940639791067,True
720575940639796643,True
720575940639802933,True
720575940639811133,True
720575940639815989,True
720575940639824693,True
720575940639828339,True
720575940639834739,True
720575940639838141,True
720575940639844696,True
720575940639851171,True
720575940639859534,True
720575940639864565,True
720575940639869501,True
720575940639878333,True
720575940639884878,True
720575940639887757,True
720575940639892568,True
720575940639900213,True
720575940639903165,True
720575940639909283,True
720575940639914045,True
720575940639921779,True
720575940639928117,True
720575940639937981,True
720575940639944155,True
720575940639949400,True
720575940639956643,True
720575940639963224,True
720575940639972174,True
720575940639975741,True
720575940639983165,True
720575940639989181,True
720575940639996275,True
720575940640001152,True
720575940640006973,True
720575940640012173,True
720575940640018365,True
720575940640023869,True
720575940640027965,True
720575940640032163,True
720575940640040270,True
720575940640047669,True
720575940640055168,True
720575940640061262,True
720575940640065744,True
720575940640073816,True
720575940640082766,True
720575940640090752,True
720575940640094542,True
720575940640101027,True
720575940640110133,True
720575940640116312,True
720575940640122240,True
720575940640129408,True
720575940640134232,True
720575940640140659,True
720575940640144462,True
720575940640148277,True
720575940640153405,True
720575940640158141,True
720575940640162237,True
720575940640168099,True
720575940640173264,True
720575940640179645,True
720575940640185934,True
720575940640193920,True
720575940640201013,True
720575940640205501,True
720575940640207669,True
720575940640213070,True
720575940640219453,True
720575940640228736,True
720575940640237219,True
720575940640245813,True
720575940640251776,True
720575940640257152,True
720575940640262645,True
720575940640265331,True
720575940640271933,True
720575940640278387,True
720575940640288078,True
720575940640292149,True
720575940640299342,True
720575940640304437,True
720575940640307827,True
720575940640313763,True
720575940640321853,True
720575940640326488,True
720575940640331581,True
720575940640339022,True
720575940640347355,True
720575940640351566,True
720575940640354101,True
720575940640358528,True
720575940640365171,True
720575940640371253,True
720575940640379470,True
720575940640384163,True
720575940640390973,True
720575940640397520,True
720575940640404877,True
720575940640410941,True
720575940640415859,True
720575940640422222,True
720575940640426403,True
720575940640433037,True
720575940640440398,True
720575940640451280,True
720575940640460496,True
720575940640469363,True
720575940640477648,True
720575940640491096,True
720575940640499315,True
720575940640506227,True
720575940640514419,True
720575940640521357,True
720575940640529752,True
720575940640536125,True
720575940640543184,True
720575940640549504,True
720575940640555635,True
720575940640562749,True
720575940640570200,True
720575940640579124,True
720575940640589683,True
720575940640597901,True
720575940640608883,True
720575940640615485,True
720575940640623011,True
720575940640628432,True
720575940640638323,True
720575940640646717,True
720575940640655779,True
720575940640667480,True
720575940640674211,True
720575940640679075,True
720575940640687861,True
720575940640696027,True
720575940640707491,True
720575940640715096,True
720575940640723619,True
720575940640733043,True
720575940640735907,True
720575940640740979,True
720575940640748195,True
720575940640751011,True
720575940640756851,True
720575940640760947,True
720575940640767859,True
720575940640773283,True
720575940640779379,True
720575940640787584,True
720575940640791504,True
720575940640802675,True
720575940640815067,True
720575940640824704,True
720575940640835672,True
720575940640841560,True
720575940640847568,True
720575940640854656,True
720575940640863360,True
720575940640868560,True
720575940640878544,True
720575940640883363,True
720575940640886872,True
720575940640894115,True
720575940640900048,True
720575940640909475,True
720575940640918179,True
720575940640932992,True
720575940640947408,True
720575940640960501,True
720575940640970997,True
720575940640991952,True
720575940640997261,True
720575940641014224,True
720575940641030016,True
720575940641045376,True
720575940641060048,True
720575940641072768,True
720575940641085312,True
720575940641104373,True
720575940641117147,True
720575940641137293,True
720575940641151284,True
720575940641167605,True
720575940641178075,True
720575940641189851,True
720575940641206005,True
720575940641223120,True
720575940641231744,True
720575940641250944,True
720575940641258448,True
720575940641272309,True
720575940641285005,True
720575940641297204,True
720575940641315024,True
720575940641329616,True
720575940641347792,True
720575940641362907,True
720575940641372112,True
720575940641387253,True
720575940641400224,True
720575940641416411,True
720575940641428365,True
720575940641443280,True
720575940641460725,True
720575940641478864,True
720575940641488592,True
720575940641498331,True
720575940641515984,True
720575940641536245,True
720575940641547483,True
720575940641560628,True
720575940641574389,True
720575940641588699,True
720575940641593589,True
720575940641608693,True
720575940641621645,True
720575940641630683,True
720575940641643483,True
720575940641656116,True
720575940641661941,True
720575940641679056,True
720575940641690331,True
720575940641702864,True
720575940641712603,True
720575940641736949,True
720575940641764552,True
720575940641782261,True
720575940641800589,True
720575940641822349,True
720575940641852405,True
720575940641884379,True
720575940641908936,True
720575940641936603,True
720575940641951989,True
720575940641968859,True
720575940641987829,True
720575940642003419,True
720575940642021773,True
720575940642035675,True
720575940642046453,True
720575940642071437,True
720575940642090400,True
720575940642108557,True
720575940642135771,True
720575940642163675,True
720575940642186971,True
720575940642201589,True
720575940642221512,True
720575940642234824,True
720575940642262157,True
720575940642272757,True
720575940642286837,True
720575940642304731,True
720575940642323597,True
720575940642335373,True
720575940642347936,True
720575940642370549,True
720575940642376352,True
720575940642385397,True
720575940642395637,True
720575940642407387,True
720575940642420128,True
720575940642428557,True
720575940642445197,True
720575940642456539,True
720575940642465499,True
720575940642478024,True
720575940642493837,True
720575940642506184,True
720575940642517284,True
720575940642534363,True
720575940642552736,True
720575940642563232,True
720575940642581704,True
720575940642602203,True
720575940642612699,True
720575940642621344,True
720575940642634532,True
720575940642652104,True
720575940642661024,True
720575940642669728,True
720575940642691744,True
720575940642717896,True
720575940642744264,True
720575940642781128,True
720575940642820119,True
720575940642851213,True
720575940642870925,True
720575940642885005,True
720575940642903918,True
720575940642926372,True
720575940642936520,True
720575940642947364,True
720575940642959895,True
720575940642987917,True
720575940643013261,True
720575940643035336,True
720575940643053620,True
720575940643075784,True
720575940643100813,True
720575940643128461,True
720575940643157796,True
720575940643177376,True
720575940643192973,True
720575940643215895,True
720575940643235232,True
720575940643255693,True
720575940643266852,True
